x,actual_cdf,predicted_cdf
0,0.06152,0.161739781498909
1,0.08919,0.1653946340084076
2,0.10573,0.16845877468585968
3,0.11844,0.17128953337669373
4,0.12892,0.17402352392673492
5,0.13832,0.17672961950302124
6,0.14583,0.17937031388282776
7,0.15289,0.18195833265781403
8,0.15908,0.1845022737979889
9,0.16532,0.1870075762271881
10,0.17087,0.18959955871105194
11,0.17664,0.19216307997703552
12,0.18192,0.19469794631004333
13,0.18632,0.19720607995986938
14,0.19088,0.1996891349554062
15,0.19503,0.2021486908197403
16,0.19928,0.20458579063415527
17,0.20288,0.2070014476776123
18,0.20659,0.20939648151397705
19,0.20999,0.21177174150943756
20,0.21357,0.21412792801856995
21,0.21702,0.21646559238433838
22,0.22056,0.21878525614738464
23,0.22353,0.2210875153541565
24,0.22666,0.22337278723716736
25,0.22969,0.22564156353473663
26,0.23276,0.22789397835731506
27,0.23567,0.23013068735599518
28,0.23839,0.23235182464122772
29,0.24134,0.23455777764320374
30,0.24403,0.23674888908863068
31,0.24672,0.23892535269260406
32,0.24919,0.24108751118183136
33,0.25158,0.24323564767837524
34,0.25362,0.2453697919845581
35,0.256,0.24749034643173218
36,0.25816,0.2495974600315094
37,0.26024,0.2516912519931793
38,0.26257,0.25377216935157776
39,0.26463,0.25584036111831665
40,0.26701,0.2578958570957184
41,0.26919,0.2599388062953949
42,0.27119,0.2619694769382477
43,0.27305,0.2639879882335663
44,0.2753,0.2659946084022522
45,0.27734,0.26798927783966064
46,0.27933,0.2699725329875946
47,0.28125,0.2719441056251526
48,0.28309,0.2739041745662689
49,0.28498,0.2758531868457794
50,0.28677,0.27779096364974976
51,0.28858,0.2797178626060486
52,0.29033,0.2816339135169983
53,0.29217,0.2835391163825989
54,0.2938,0.2854337990283966
55,0.29568,0.2873179614543915
56,0.29734,0.2891917824745178
57,0.29904,0.29105517268180847
58,0.30078,0.2929084599018097
59,0.30235,0.2947518229484558
60,0.30399,0.2965851426124573
61,0.30548,0.2984085977077484
62,0.30698,0.30022233724594116
63,0.30871,0.30202654004096985
64,0.31019,0.3038209080696106
65,0.31178,0.305605947971344
66,0.31344,0.3073817491531372
67,0.315,0.3091481328010559
68,0.31655,0.31090542674064636
69,0.31833,0.31265348196029663
70,0.31979,0.314392626285553
71,0.3214,0.3161228597164154
72,0.3227,0.3178442120552063
73,0.32408,0.3195568323135376
74,0.32539,0.3212606608867645
75,0.32684,0.32295605540275574
76,0.32835,0.32464292645454407
77,0.32986,0.32632115483283997
78,0.33137,0.32799115777015686
79,0.33263,0.32965287566185
80,0.33408,0.33130621910095215
81,0.33545,0.3329516053199768
82,0.33683,0.33458879590034485
83,0.33826,0.3362179398536682
84,0.33944,0.3378392457962036
85,0.3405,0.3394526243209839
86,0.34178,0.34105807542800903
87,0.34301,0.3426559269428253
88,0.34429,0.344245970249176
89,0.34555,0.345828652381897
90,0.34667,0.34740355610847473
91,0.34789,0.34897103905677795
92,0.34908,0.3505311608314514
93,0.3503,0.35186710953712463
94,0.35169,0.3529698848724365
95,0.35289,0.35406699776649475
96,0.35408,0.35515835881233215
97,0.3554,0.3562440872192383
98,0.35645,0.3573243319988251
99,0.35761,0.35839924216270447
100,0.35875,0.3594686686992645
101,0.36015,0.3605327904224396
102,0.36116,0.3615914285182953
103,0.36227,0.3626451790332794
104,0.36326,0.36369332671165466
105,0.36446,0.36473679542541504
106,0.36549,0.3657747805118561
107,0.36667,0.3668079674243927
108,0.36782,0.3678361773490906
109,0.36908,0.3688594698905945
110,0.37014,0.36987772583961487
111,0.3713,0.370891273021698
112,0.3722,0.3719000518321991
113,0.37333,0.37290406227111816
114,0.37442,0.37390339374542236
115,0.3756,0.3748980462551117
116,0.37656,0.3758881986141205
117,0.37757,0.37687382102012634
118,0.37849,0.3778547942638397
119,0.37941,0.37883132696151733
120,0.3803,0.37980344891548157
121,0.38138,0.38077110052108765
122,0.38249,0.3817345201969147
123,0.38352,0.38269349932670593
124,0.38465,0.3836483359336853
125,0.38555,0.38459888100624084
126,0.38681,0.38554537296295166
127,0.38765,0.3864876329898834
128,0.38865,0.3874257504940033
129,0.38964,0.3883596956729889
130,0.39058,0.3892897069454193
131,0.39151,0.3902157247066498
132,0.39264,0.3911377489566803
133,0.39344,0.3920559287071228
134,0.39421,0.39296987652778625
135,0.39517,0.3938803970813751
136,0.39592,0.3947867453098297
137,0.39686,0.39568930864334106
138,0.39762,0.39658838510513306
139,0.39838,0.39748334884643555
140,0.39931,0.39837488532066345
141,0.40008,0.39926260709762573
142,0.40094,0.40014660358428955
143,0.40205,0.401027113199234
144,0.40285,0.4019039273262024
145,0.40375,0.4027772545814514
146,0.40459,0.40364715456962585
147,0.40562,0.4045134484767914
148,0.40658,0.405376136302948
149,0.40743,0.40623557567596436
150,0.40834,0.40709149837493896
151,0.40915,0.40794405341148376
152,0.41002,0.40879327058792114
153,0.41099,0.4096391201019287
154,0.41168,0.4104815721511841
155,0.41257,0.41132086515426636
156,0.41346,0.41215673089027405
157,0.41428,0.41298961639404297
158,0.41517,0.41381916403770447
159,0.41599,0.4146454632282257
160,0.41687,0.41546866297721863
161,0.41781,0.41628870368003845
162,0.41863,0.41710561513900757
163,0.41957,0.41791948676109314
164,0.4204,0.41873037815093994
165,0.42122,0.4195379614830017
166,0.42201,0.4203426241874695
167,0.42285,0.4211444556713104
168,0.42349,0.42194312810897827
169,0.42442,0.4227387607097626
170,0.42511,0.4235316812992096
171,0.42586,0.42432156205177307
172,0.42664,0.42510852217674255
173,0.42751,0.42589277029037476
174,0.42826,0.4266740381717682
175,0.42905,0.42745262384414673
176,0.42984,0.4282281696796417
177,0.43057,0.4290010631084442
178,0.43124,0.4297711253166199
179,0.43212,0.4305383861064911
180,0.43276,0.4313029646873474
181,0.43359,0.43206489086151123
182,0.43432,0.432824045419693
183,0.43496,0.4335806369781494
184,0.43578,0.434334397315979
185,0.43649,0.4350856840610504
186,0.43709,0.43583422899246216
187,0.43778,0.43658027052879333
188,0.43841,0.437323659658432
189,0.43908,0.43806442618370056
190,0.43958,0.43880265951156616
191,0.44039,0.43953850865364075
192,0.44114,0.4402717053890228
193,0.44172,0.4410025179386139
194,0.44236,0.4417305588722229
195,0.44318,0.44245645403862
196,0.44399,0.4431796967983246
197,0.44472,0.44390058517456055
198,0.44535,0.4446190595626831
199,0.44606,0.44533514976501465
200,0.44673,0.44604870676994324
201,0.44749,0.4467601478099823
202,0.44809,0.447469025850296
203,0.44879,0.4481755793094635
204,0.4495,0.44887977838516235
205,0.45042,0.4495817720890045
206,0.45114,0.4502815306186676
207,0.45183,0.4509788155555725
208,0.4525,0.4516738951206207
209,0.45323,0.4523667097091675
210,0.45373,0.45305734872817993
211,0.45441,0.45374563336372375
212,0.4551,0.45443183183670044
213,0.45578,0.4551157057285309
214,0.45648,0.4557974338531494
215,0.45722,0.4564770758152008
216,0.45788,0.4571545124053955
217,0.45847,0.4578297734260559
218,0.45913,0.4585029184818268
219,0.45976,0.4591740369796753
220,0.46054,0.45984286069869995
221,0.46121,0.46050965785980225
222,0.46183,0.461174339056015
223,0.46258,0.4618370234966278
224,0.46319,0.4624977111816406
225,0.46385,0.4631563425064087
226,0.46446,0.4638127386569977
227,0.46505,0.46446722745895386
228,0.46558,0.46511971950531006
229,0.46623,0.46577030420303345
230,0.46681,0.4664187431335449
231,0.46772,0.4670652151107788
232,0.46838,0.46770983934402466
233,0.46905,0.46835243701934814
234,0.46963,0.46899300813674927
235,0.47038,0.46963179111480713
236,0.47114,0.4702686071395874
237,0.47169,0.47090354561805725
238,0.47241,0.4715366065502167
239,0.47315,0.4721677601337433
240,0.47396,0.47279709577560425
241,0.47467,0.47342434525489807
242,0.47523,0.4740498661994934
243,0.47578,0.47467347979545593
244,0.47638,0.47529539465904236
245,0.47685,0.47591543197631836
246,0.47735,0.4765337109565735
247,0.47783,0.47714999318122864
248,0.47853,0.47776466608047485
249,0.4791,0.4783776104450226
250,0.47962,0.47898849844932556
251,0.48015,0.47959765791893005
252,0.48071,0.48020532727241516
253,0.48129,0.48081114888191223
254,0.48185,0.4814150929450989
255,0.48237,0.4820175766944885
256,0.48313,0.48261815309524536
257,0.48368,0.4832170307636261
258,0.4843,0.48381415009498596
259,0.48481,0.4844096899032593
260,0.48535,0.48500344157218933
261,0.48595,0.48559555411338806
262,0.48652,0.48618608713150024
263,0.4871,0.4867749810218811
264,0.48762,0.4873620867729187
265,0.48813,0.48794785141944885
266,0.48866,0.4885316491127014
267,0.4892,0.489113986492157
268,0.48977,0.489694744348526
269,0.49035,0.49027368426322937
270,0.49093,0.49085110425949097
271,0.49152,0.49142706394195557
272,0.492,0.49200138449668884
273,0.49257,0.4925740957260132
274,0.49314,0.49314531683921814
275,0.49368,0.49371495842933655
276,0.49428,0.4942830502986908
277,0.49485,0.4948497712612152
278,0.49531,0.49541473388671875
279,0.49577,0.49597811698913574
280,0.49634,0.4965400993824005
281,0.49683,0.49710068106651306
282,0.49738,0.49765947461128235
283,0.49797,0.49821704626083374
284,0.49847,0.4987730085849762
285,0.49905,0.4993276000022888
286,0.49963,0.49988046288490295
287,0.50024,0.5004321336746216
288,0.5009,0.5009822249412537
289,0.50151,0.5015308856964111
290,0.50216,0.5020782351493835
291,0.50277,0.502623975276947
292,0.50318,0.5031681656837463
293,0.50374,0.5037111639976501
294,0.50421,0.5042527318000793
295,0.50473,0.5047928094863892
296,0.5052,0.5053314566612244
297,0.50572,0.5058689117431641
298,0.50623,0.5064047574996948
299,0.5067,0.5069394111633301
300,0.50727,0.5074724555015564
301,0.50783,0.5080043077468872
302,0.5085,0.5085347294807434
303,0.50899,0.5090638995170593
304,0.50946,0.5095915794372559
305,0.51003,0.5101180672645569
306,0.51051,0.5106431245803833
307,0.51099,0.5111667513847351
308,0.51153,0.5116890668869019
309,0.51204,0.5122101902961731
310,0.5126,0.5127301216125488
311,0.51313,0.5132485628128052
312,0.51375,0.5137657523155212
313,0.51434,0.514281690120697
314,0.51519,0.5147961378097534
315,0.51575,0.5153095722198486
316,0.51619,0.5158215165138245
317,0.51671,0.5163322687149048
318,0.51707,0.5168416500091553
319,0.51761,0.5173499584197998
320,0.51813,0.517857015132904
321,0.51869,0.5183627605438232
322,0.51929,0.5188673138618469
323,0.51968,0.5193704962730408
324,0.52029,0.5198725461959839
325,0.52068,0.5203733444213867
326,0.52109,0.5208730101585388
327,0.52155,0.5213712453842163
328,0.52205,0.5218683481216431
329,0.52268,0.5223644375801086
330,0.52315,0.5228592753410339
331,0.52361,0.523352861404419
332,0.5241,0.523845374584198
333,0.52468,0.5243363976478577
334,0.52513,0.5248263478279114
335,0.52561,0.5253153443336487
336,0.52622,0.5258030891418457
337,0.52679,0.5262895822525024
338,0.5273,0.5267748832702637
339,0.52769,0.5272592306137085
340,0.52821,0.5277422666549683
341,0.52865,0.5282241106033325
342,0.5291,0.5287049412727356
343,0.5298,0.5291846990585327
344,0.53017,0.5296632051467896
345,0.53065,0.5301406979560852
346,0.53115,0.5306169390678406
347,0.53166,0.5310921669006348
348,0.53215,0.5315662026405334
349,0.53254,0.5320392847061157
350,0.53301,0.5325111150741577
351,0.53355,0.5329819917678833
352,0.53396,0.5334515571594238
353,0.53435,0.5339202880859375
354,0.53484,0.5343877673149109
355,0.53533,0.5348542332649231
356,0.53588,0.5353196859359741
357,0.53626,0.5357840061187744
358,0.53668,0.536247193813324
359,0.5371,0.5367094278335571
360,0.5376,0.5371705293655396
361,0.53794,0.537630558013916
362,0.53828,0.5380896329879761
363,0.53866,0.538547694683075
364,0.53907,0.5390047430992126
365,0.53939,0.5394606590270996
366,0.53973,0.5399155616760254
367,0.54034,0.5403695106506348
368,0.54077,0.540822446346283
369,0.54127,0.5412742495536804
370,0.54159,0.5417250990867615
371,0.54198,0.5421749949455261
372,0.54242,0.5426239371299744
373,0.54285,0.5430716872215271
374,0.54323,0.5435185432434082
375,0.54374,0.5439644455909729
376,0.54418,0.5444092154502869
377,0.54462,0.5448532104492188
378,0.54509,0.5452961921691895
379,0.54541,0.5457381010055542
380,0.54581,0.5461789965629578
381,0.54631,0.5466190576553345
382,0.54669,0.5470579862594604
383,0.54707,0.5474961400032043
384,0.54758,0.5479332804679871
385,0.54802,0.5483695268630981
386,0.54842,0.5488047003746033
387,0.54882,0.5492390990257263
388,0.54921,0.5496723651885986
389,0.54971,0.5501048564910889
390,0.55007,0.5505362749099731
391,0.55044,0.5509666800498962
392,0.55093,0.5513964891433716
393,0.5514,0.5518250465393066
394,0.55184,0.5522528886795044
395,0.55218,0.552679717540741
396,0.55272,0.5531056523323059
397,0.55311,0.5535306334495544
398,0.55338,0.5539548397064209
399,0.55392,0.5543781518936157
400,0.55426,0.5548003315925598
401,0.55473,0.5552217364311218
402,0.55513,0.5556423664093018
403,0.55559,0.5560621619224548
404,0.55595,0.556480884552002
405,0.55633,0.5568987131118774
406,0.55665,0.5573157668113708
407,0.55708,0.5577318072319031
408,0.55757,0.558147132396698
409,0.55812,0.5585616230964661
410,0.55857,0.5589751601219177
411,0.55887,0.559387743473053
412,0.55917,0.5597996115684509
413,0.55953,0.5602105855941772
414,0.56003,0.5606206059455872
415,0.56043,0.5610299110412598
416,0.56081,0.561438262462616
417,0.56119,0.5618458390235901
418,0.56157,0.5622526407241821
419,0.56197,0.5626584887504578
420,0.56236,0.5630635619163513
421,0.56264,0.5634677410125732
422,0.56306,0.5638712048530579
423,0.56354,0.5642738342285156
424,0.56388,0.564675509929657
425,0.56415,0.5650765299797058
426,0.56468,0.565476655960083
427,0.56514,0.5658758878707886
428,0.56573,0.5662744045257568
429,0.56607,0.5666719675064087
430,0.56646,0.5670690536499023
431,0.5668,0.5674652457237244
432,0.56722,0.5678604245185852
433,0.56762,0.5682549476623535
434,0.56802,0.5686485767364502
435,0.56838,0.5690414905548096
436,0.56881,0.5694336891174316
437,0.56909,0.5698249340057373
438,0.56949,0.5702155828475952
439,0.56988,0.5706053376197815
440,0.57032,0.5709943771362305
441,0.57073,0.5713825821876526
442,0.57112,0.5717700719833374
443,0.57146,0.5721568465232849
444,0.57179,0.5725427865982056
445,0.57209,0.5729279518127441
446,0.57253,0.5733122825622559
447,0.57301,0.5736960172653198
448,0.57334,0.5740788578987122
449,0.57366,0.5744611620903015
450,0.57418,0.5748424530029297
451,0.57457,0.5752230882644653
452,0.57486,0.5756030678749084
453,0.57516,0.5759822726249695
454,0.57561,0.5763607025146484
455,0.57601,0.5767385363578796
456,0.57628,0.5771154165267944
457,0.57668,0.5774916410446167
458,0.57701,0.5778670907020569
459,0.5774,0.5782420039176941
460,0.57773,0.5786159634590149
461,0.57803,0.5789893269538879
462,0.57828,0.5793619751930237
463,0.57867,0.5797339081764221
464,0.57906,0.5801050066947937
465,0.57956,0.5804755091667175
466,0.57998,0.5808453559875488
467,0.58038,0.5812143683433533
468,0.58084,0.58158278465271
469,0.58117,0.5819504261016846
470,0.58156,0.5823174715042114
471,0.58198,0.5826837420463562
472,0.58233,0.5830491781234741
473,0.58267,0.5834140777587891
474,0.58306,0.5837782025337219
475,0.58346,0.5841417908668518
476,0.58378,0.5845046043395996
477,0.58413,0.584867000579834
478,0.58445,0.5852283239364624
479,0.58491,0.5855889320373535
480,0.58534,0.5859490036964417
481,0.58575,0.5863085985183716
482,0.58604,0.5866674184799194
483,0.58636,0.5870254039764404
484,0.58675,0.5873828530311584
485,0.58722,0.5877395868301392
486,0.58761,0.5880956649780273
487,0.58786,0.5884511470794678
488,0.58826,0.5888058543205261
489,0.58854,0.5891599655151367
490,0.58885,0.5895134806632996
491,0.58924,0.5898663401603699
492,0.58958,0.5902184844017029
493,0.58985,0.5905698537826538
494,0.5901,0.5909208059310913
495,0.59042,0.5912709832191467
496,0.5907,0.5916205644607544
497,0.59105,0.5919696092605591
498,0.59145,0.5923178791999817
499,0.59184,0.5926655530929565
500,0.59217,0.5930125117301941
501,0.59249,0.5933589339256287
502,0.59281,0.5937047600746155
503,0.59311,0.5940498113632202
504,0.59345,0.5943943858146667
505,0.59381,0.594738245010376
506,0.59417,0.595081627368927
507,0.59452,0.5954242944717407
508,0.595,0.5957661867141724
509,0.59533,0.5961077809333801
510,0.59572,0.5964484810829163
511,0.59614,0.5967887043952942
512,0.59649,0.5971283912658691
513,0.59691,0.597467303276062
514,0.5973,0.5978056192398071
515,0.59761,0.5981433987617493
516,0.59806,0.5984805226325989
517,0.59839,0.5988170504570007
518,0.59876,0.5991531014442444
519,0.59904,0.5994884967803955
520,0.59937,0.5998231172561646
521,0.59981,0.6001573204994202
522,0.60006,0.6004911661148071
523,0.60033,0.6008239388465881
524,0.6007,0.6011564135551453
525,0.60098,0.6014882922172546
526,0.60135,0.6018195748329163
527,0.60164,0.602144181728363
528,0.60185,0.6024680733680725
529,0.60221,0.6027912497520447
530,0.60244,0.6031140089035034
531,0.60281,0.6034361720085144
532,0.60313,0.603757917881012
533,0.60333,0.6040788292884827
534,0.60372,0.6043993234634399
535,0.60408,0.6047192215919495
536,0.60441,0.605038583278656
537,0.60475,0.6053573489189148
538,0.60519,0.6056756973266602
539,0.60546,0.605993390083313
540,0.60569,0.6063106060028076
541,0.606,0.6066271662712097
542,0.60647,0.6069431900978088
543,0.60678,0.6072588562965393
544,0.60714,0.6075738072395325
545,0.60748,0.6078882217407227
546,0.60776,0.6082022786140442
547,0.60813,0.6085156798362732
548,0.60843,0.6088284850120544
549,0.60876,0.6091408133506775
550,0.60907,0.6094526648521423
551,0.60937,0.6097638607025146
552,0.60967,0.6100746989250183
553,0.61002,0.6103848218917847
554,0.61037,0.6106945872306824
555,0.61066,0.6110035181045532
556,0.61104,0.6113123893737793
557,0.61133,0.6116204261779785
558,0.61159,0.6119280457496643
559,0.61199,0.6122351288795471
560,0.61239,0.6125417351722717
561,0.61273,0.6128478050231934
562,0.61309,0.6131532788276672
563,0.6134,0.6134582757949829
564,0.61366,0.6137627959251404
565,0.61398,0.6140667796134949
566,0.61427,0.6143702864646912
567,0.61454,0.6146733164787292
568,0.6148,0.6149757504463196
569,0.6151,0.6152780055999756
570,0.61542,0.61557936668396
571,0.61568,0.6158803105354309
572,0.61607,0.6161808371543884
573,0.61632,0.6164809465408325
574,0.61658,0.6167805194854736
575,0.61691,0.6170793175697327
576,0.61722,0.6173778772354126
577,0.61754,0.6176759004592896
578,0.61783,0.6179734468460083
579,0.61812,0.6182705163955688
580,0.61843,0.6185671091079712
581,0.61878,0.6188631057739258
582,0.61906,0.6191587448120117
583,0.61938,0.6194537878036499
584,0.61982,0.619748592376709
585,0.62004,0.6200426816940308
586,0.62026,0.6203364133834839
587,0.62054,0.6206295490264893
588,0.62087,0.6209222078323364
589,0.62111,0.6212145090103149
590,0.62138,0.6215062737464905
591,0.62165,0.6217975616455078
592,0.62189,0.6220884919166565
593,0.62218,0.6223787665367126
594,0.62243,0.6226687431335449
595,0.62282,0.6229581832885742
596,0.62309,0.6232472062110901
597,0.62335,0.6235356330871582
598,0.62366,0.6238237023353577
599,0.624,0.6241112351417542
600,0.62427,0.6243982911109924
601,0.62457,0.6246849894523621
602,0.62473,0.6249712705612183
