x,actual_cdf,predicted_cdf
0,0.0392,0.17465734892441548
1,0.0694,0.19736941897521473
2,0.112,0.21962540064463312
3,0.1652,0.24139312936532345
4,0.2232,0.2626396044717975
5,0.2856,0.28333108331949364
6,0.3398,0.3034331952440507
7,0.3826,0.3229110771596376
8,0.4246,0.3417295325572677
9,0.4536,0.3598532155782315
10,0.4728,0.377246841695318
11,0.4824,0.39387542632632594
12,0.4888,0.4097045524214644
13,0.4906,0.42470066770012865
14,0.491,0.43883141175564144
15,0.491,0.45206597269307247
16,0.491,0.4643754723115301
17,0.491,0.4757333780881401
18,0.491,0.48611593936974096
19,0.491,0.4955026442388131
20,0.491,0.503876692506422
21,0.491,0.511225479217678
22,0.491,0.5175410819618934
23,0.491,0.5228207441948907
24,0.491,0.5270673457462937
25,0.491,0.5302898507478029
26,0.491,0.5325037224320597
27,0.491,0.533731293671287
28,0.491,0.5340020818065839
29,0.491,0.5333530363158145
30,0.491,0.531828708227614
31,0.491,0.5294813309479279
32,0.491,0.5263708033464644
33,0.491,0.522564567558401
34,0.491,0.5181373759758561
35,0.491,0.5131709442953842
36,0.491,0.5077534901901711
37,0.491,0.5019791601042642
38,0.491,0.4959473497169468
39,0.491,0.489761926679022
40,0.491,0.48353036715068654
41,0.491,0.4773628203425113
42,0.491,0.47137111755234246
43,0.491,0.46566774399136734
44,0.491,0.460364792913401
45,0.491,0.4555729221413947
46,0.491,0.45140033299526433
47,0.491,0.4479517908702179
48,0.491,0.44532770533367805
49,0.491,0.4436232856711974
50,0.491,0.44292778541325967
51,0.491,0.4433238466306099
52,0.491,0.4448869518227086
53,0.491,0.4476849881725271
54,0.491,0.45177792592766075
55,0.491,0.45721760980782883
56,0.491,0.46404765973087725
57,0.491,0.47230347487126356
58,0.491,0.48201233317167097
59,0.4912,0.4931935769515422
60,0.4916,0.5058588742052499
61,0.4916,0.5200125445467769
62,0.4922,0.535651938509724
63,0.4936,0.5527678590109343
64,0.4972,0.5713450141836098
65,0.5044,0.5913624914269798
66,0.5188,0.6127942433480937
67,0.5402,0.6356095772322643
68,0.5664,0.6597736407206898
69,0.6066,0.6852478974509807
70,0.6652,0.7119905874892155
71,0.7272,0.7399571684183035
72,0.7952,0.7691007339215996
73,0.8546,0.7993724075942796
74,0.9062,0.8307217105157794
75,0.944,0.8630969018177772
76,0.9688,0.8964452920817103
77,0.9842,0.9307135298992542
78,0.9926,0.9658478623332207
79,0.9964,1.0
80,0.9988,1.0
81,0.999,1.0
82,0.9996,1.0
83,0.9998,1.0
84,1.0,1.0
85,1.0,1.0
86,1.0,1.0
87,1.0,1.0
88,1.0,1.0
89,1.0,1.0
90,1.0,1.0
91,1.0,1.0
92,1.0,1.0
93,1.0,1.0
94,1.0,1.0
95,1.0,1.0
96,1.0,1.0
97,1.0,1.0
98,1.0,1.0
99,1.0,1.0
100,1.0,1.0
