x,actual_cdf,predicted_cdf
0,0.0002,0.0
1,0.0052,0.0
2,0.0118,0.0
3,0.023,0.0
4,0.034,0.025137271032590502
5,0.0496,0.05167690936899061
6,0.0702,0.07822205968269597
7,0.0908,0.10474753389488217
8,0.1102,0.13122778014868258
9,0.1332,0.1576369763120799
10,0.1594,0.18394912647441436
11,0.1804,0.21013815965664145
12,0.2054,0.23617802992139053
13,0.2326,0.2620428170463716
14,0.2606,0.28770682691419797
15,0.2896,0.31314469077352386
16,0.3142,0.3383314625404589
17,0.3442,0.3632427133352711
18,0.3726,0.3878546224868002
19,0.3994,0.4121440642850272
20,0.4202,0.43608868981980614
21,0.4498,0.45966700330968396
22,0.4764,0.482858432397631
23,0.5044,0.5056433919688872
24,0.5284,0.5280033411284868
25,0.5514,0.5499208330607364
26,0.5714,0.5713795575784537
27,0.5902,0.5923643762546058
28,0.612,0.6128613501117011
29,0.6352,0.632857759923557
30,0.6572,0.6523421192587779
31,0.6782,0.6713041804643725
32,0.6986,0.6897349338506484
33,0.7152,0.7076266003941927
34,0.7352,0.7249726183239069
35,0.7562,0.7417676239954825
36,0.771,0.7580074274922695
37,0.7878,0.7736889834152427
38,0.805,0.7888103573419862
39,0.8178,0.803370688444548
40,0.8312,0.8173701487591944
41,0.8454,0.8308098995979778
42,0.8582,0.8436920455832688
43,0.8704,0.856019586772601
44,0.8808,0.8677963693230399
45,0.8916,0.8790270351224496
46,0.9016,0.8897169707902195
47,0.9092,0.8998722564228283
48,0.9172,0.909499614430721
49,0.925,0.9186063587829394
50,0.9316,0.9272003449452766
51,0.9398,0.9352899207669609
52,0.947,0.942883878540387
53,0.951,0.9499914084286181
54,0.9568,0.9566220534265797
55,0.9628,0.9627856659943008
56,0.9682,0.9684923664744784
57,0.9718,0.9737525033821772
58,0.9754,0.9785766156317466
59,0.978,0.9829753967451174
60,0.9808,0.9869596610665987
61,0.9842,0.9905403119920697
62,0.9856,0.9937283122050937
63,0.9876,0.9965346558989066
64,0.9888,0.9989703429513466
65,0.991,1.0
66,0.9924,1.0
67,0.9932,1.0
68,0.9946,1.0
69,0.9952,1.0
70,0.9966,1.0
71,0.9968,1.0
72,0.9974,1.0
73,0.998,1.0
74,0.998,1.0
75,0.9984,1.0
76,0.9992,1.0
77,0.9992,1.0
78,0.9994,1.0
79,0.9994,0.9982931751355915
80,0.9996,0.9962260737575461
81,0.9996,0.993959419858002
82,0.9996,0.9915017577473071
83,0.9998,0.9888614323564398
84,0.9998,0.9860465884465148
85,0.9998,0.9830651703644544
86,0.9998,0.9799249222942465
87,1.0,0.9766333889562242
88,1.0,0.9731979167097085
89,1.0,0.9696256550172486
90,1.0,0.9659235582314609
91,1.0,0.9620983876681766
92,1.0,0.9581567139322014
93,1.0,0.9541049194644704
94,1.0,0.9499492012817707
95,1.0,0.9456955738824508
96,1.0,0.9413498722936902
97,1.0,0.9369177552379286
98,1.0,0.932404708397955
99,1.0,0.927816047761971
100,1.0,0.9231569230316115
