x,actual_cdf,predicted_cdf
0,0.0012,0.0
1,0.0022,0.0
2,0.0026,0.0
3,0.0038,0.0
4,0.0056,0.0
5,0.0078,0.0
6,0.01,0.0
7,0.0128,0.0
8,0.0162,0.010370024856387772
9,0.0204,0.023930042573762744
10,0.0242,0.03746358779850051
11,0.0294,0.05095990045297638
12,0.033,0.06440825395301841
13,0.04,0.07779798302107865
14,0.047,0.0911185112067211
15,0.0546,0.10435937796303385
16,0.0622,0.11751026513172824
17,0.0734,0.1305610226952001
18,0.0838,0.1435016936606317
19,0.0956,0.15632253794920314
20,0.1058,0.16901405517255363
21,0.1192,0.18156700618865296
22,0.1328,0.19397243334008818
23,0.1476,0.2062216792892655
24,0.1638,0.21830640437707327
25,0.1828,0.23021860244392545
26,0.2024,0.24195061506472382
27,0.219,0.25349514416193597
28,0.2364,0.2648452629735636
29,0.2566,0.27599442536512764
30,0.2768,0.2869364734867901
31,0.2976,0.29766564378824545
32,0.3162,0.3081765714149515
33,0.3334,0.3184642930195133
34,0.351,0.3285242480315307
35,0.364,0.3383522784378836
36,0.3792,0.3479446271332214
37,0.3924,0.3572979349072951
38,0.4028,0.3664092361417226
39,0.4138,0.37527595329376784
40,0.424,0.38389589024878223
41,0.434,0.39226722462609454
42,0.4428,0.4003884991253799
43,0.4516,0.4082586120019239
44,0.4586,0.41587680675976235
45,0.465,0.4232426611515009
46,0.4718,0.43035607557269684
47,0.4754,0.4372172609371585
48,0.479,0.4438267261173864
49,0.484,0.4501852650317295
50,0.4882,0.4562939434567488
51,0.4902,0.4621540856397979
52,0.4922,0.4677672607830302
53,0.493,0.47313526946599305
54,0.4946,0.47826013006971924
55,0.495,0.4831440652608281
56,0.4958,0.4877894885896722
57,0.4968,0.4921989912520467
58,0.4972,0.496375329059462
59,0.4972,0.5003214096585153
60,0.4974,0.504040280035502
61,0.498,0.5075351143381412
62,0.4986,0.5108092020421493
63,0.4994,0.5138659364864201
64,0.4998,0.5167088037967789
65,0.5,0.5193413722146778
66,0.5008,0.5217672818438099
67,0.5016,0.5239902348244387
68,0.502,0.5260139859422868
69,0.504,0.5278423336760841
70,0.5056,0.5294791116853732
71,0.507,0.5309281807378571
72,0.5086,0.5321934210735161
73,0.5106,0.5332787252008279
74,0.5144,0.5341879911187745
75,0.5174,0.5349251159568362
76,0.5218,0.5354939900238846
77,0.5292,0.5358984912557813
78,0.5342,0.5361424800505246
79,0.5402,0.5362297944790181
80,0.5468,0.536164245858862
81,0.555,0.5359496146780683
82,0.564,0.5355896468552068
83,0.5744,0.5350880503222045
84,0.5854,0.5344484919158546
85,0.5978,0.533674594563995
86,0.6106,0.5327699347523306
87,0.6256,0.5317380402579357
88,0.638,0.530582388135622
89,0.6526,0.5293064029435519
90,0.669,0.5279134551947255
91,0.6882,0.5264068600212654
92,0.7024,0.5247898760387473
93,0.7206,0.5230657043981888
94,0.7368,0.5212374880136915
95,0.7574,0.5193083109541324
96,0.7776,0.5172811979877332
97,0.7966,0.5151591142687538
98,0.8136,0.5129449651560033
99,0.8324,0.5106415961533063
100,1.0,0.5082517929625037
